year,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2017,5,Indiana,24235,0,18110,9483,1060,618,249,1,3,0,50,407,11,18,0,0,0,0,65,26,5,3,1,2,54347
2017,5,Iowa,6872,1268,196,1759,53,3,0,0,0,0,1,45,0,26,7,0,0,0,0,2,0,0,0,0,10232
2017,5,Kansas,1933,3,5022,3818,369,295,0,5,3,0,540,301,6,20,3,0,0,0,9,8,1,0,1,0,12337
2017,5,Kentucky,374078,0,8690,5378,223,433,0,5,8,0,1595,1292,2,4,2,0,0,0,17,9,1,1,2,0,391740
2017,5,Louisiana,1574,0,10362,6302,731,544,0,2,1,0,1002,745,3,0,0,0,0,0,30,10,1,0,3,1,21311
2017,5,Maine,751,0,3236,2540,224,184,1,0,0,0,102,136,1,8,4,0,0,0,7,5,0,0,1,0,7200
2017,5,Maryland,2378,0,4539,4244,212,30,0,0,0,0,48,133,4,41,19,0,0,0,0,10,1,0,1,0,11660
2017,5,Massachusetts,8372,1,5100,2526,359,164,0,1,0,0,8,2,0,3,0,0,0,0,56,45,11,1,2,0,16651
2017,5,Michigan,20040,18,10483,7055,402,191,1,3,2,1,9,219,0,76,13,0,0,0,21,9,2,2,1,0,38548
2017,5,Minnesota,38515,0,7916,7597,631,327,0,0,0,0,197,333,4,10,14,0,0,0,11,14,0,0,1,0,55570
2017,5,Mississippi,1743,0,7002,3938,277,326,0,30,20,0,1363,956,2,0,0,0,0,0,8,12,2,0,0,1,15680
2017,5,Missouri,685,0,18290,11468,1067,857,0,9,4,0,1338,917,4,174,41,2,0,0,72,27,8,1,0,1,34965
2017,5,Montana,1460,0,2660,3762,170,199,8,2,2,0,406,663,0,43,16,1,0,0,6,11,1,2,4,2,9418
2017,5,Nebraska,3517,37,109,1256,23,5,0,0,2,0,2,58,0,9,4,0,0,0,0,3,0,0,0,0,5025
2017,5,Nevada,2017,0,4630,2288,242,234,0,0,1,0,252,139,0,0,0,0,0,0,0,0,0,0,0,0,9803
2017,5,New Hampshire,1503,0,4614,2472,158,5,24,0,0,0,0,19,2,63,1,3,0,0,0,4,0,0,0,0,8868
2017,5,New Jersey,0,0,5569,2931,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8694
2017,5,New Mexico,1183,0,5204,3381,394,263,0,4,3,0,364,429,0,48,0,0,0,0,7,10,0,0,1,0,11291
2017,5,New York,3224,1622,11633,12857,957,183,0,0,3,1,22,13,0,14,36,0,2,1,443,247,22,7,7,0,31294
2017,5,North Carolina,24726,0,1363,9129,673,206,0,6,13,0,1629,1618,5,0,0,0,3,0,6,34,1,0,0,1,39413
2017,5,North Dakota,1017,0,1413,1866,95,57,2,0,1,0,73,116,0,0,0,0,0,0,5,9,0,0,0,0,4654
2017,5,Ohio,13712,66,25230,12924,1375,1059,0,4,3,0,1185,576,6,26,4,0,0,0,36,23,0,0,0,0,56229
2017,5,Oklahoma,0,0,10599,7270,897,728,0,11,9,1,1683,1412,15,0,0,0,0,0,34,29,2,2,0,1,22693
2017,5,Oregon,3978,8,13261,9115,0,3,1,0,0,0,0,0,0,72,28,0,0,0,0,0,0,0,0,0,26466
2017,5,Pennsylvania,24962,0,42646,11123,157,0,242,0,0,0,0,0,0,504,91,0,0,0,0,0,0,0,0,0,79725
2017,5,Rhode Island,0,0,1048,541,82,182,0,0,0,0,3,1,0,2,1,1,0,0,11,8,0,2,1,0,1883
2017,5,South Carolina,14550,525,9258,4234,494,617,0,25,10,2,937,504,4,68,5,0,0,0,7,4,1,1,0,2,31248
2017,5,South Dakota,1331,0,2369,2578,253,145,0,2,2,0,123,179,0,0,0,0,0,0,7,12,2,1,0,0,7004
2017,5,Tennessee,23584,0,22198,10745,1187,0,0,0,0,0,0,0,0,39,7,3,0,0,0,0,0,0,0,0,57763
2017,5,Texas,24168,0,42366,27991,2991,2226,0,32,16,3,5932,3793,35,65,5,0,0,0,55,39,8,3,2,2,109732
2017,5,Utah,16351,56,3204,3144,214,0,0,1,3,0,217,292,1,211,87,63,0,0,0,0,0,0,0,0,23844
2017,5,Vermont,0,0,1306,1132,83,49,2,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,2577
2017,5,Virginia,1148,0,21697,12181,969,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,36007
2017,5,Washington,14176,42,15915,9682,1617,584,2,8,5,2,1083,867,5,443,114,8,0,0,722,500,24,10,7,0,45816
2017,5,West Virginia,2141,0,5818,4329,262,321,7,10,12,0,1054,1080,0,4,1,4,0,0,22,16,0,0,1,3,15085
2017,5,Wisconsin,13117,0,14070,9467,709,58,0,0,0,1,158,235,2,38,23,5,0,0,0,5,0,0,0,0,37888
2017,5,Wyoming,435,19,1589,1578,101,91,5,2,0,0,132,163,1,0,0,0,0,0,4,7,1,0,0,0,4128
2017,4,Alabama,17958,340,7131,4724,229,261,0,2,9,0,1049,920,2,0,0,0,0,0,12,11,1,1,2,0,32652
2017,4,Alaska,289,0,2997,2840,221,233,0,2,4,0,191,155,0,26,13,0,0,0,4,6,2,0,0,0,6983
2017,4,Arizona,7385,127,13302,7485,1109,658,0,9,1,1,1240,593,3,82,11,0,0,0,25,14,1,3,2,1,32052
2017,4,Arkansas,3158,777,5670,4226,191,287,44,11,5,0,860,1188,3,0,0,0,0,0,14,15,1,1,1,0,16452
2017,4,California,58147,0,45182,24898,3104,0,0,0,0,0,509,345,5,0,0,0,0,0,0,0,0,0,0,0,132190
2017,4,Colorado,5576,0,19453,12407,1268,1068,0,0,0,0,0,0,0,177,37,3,0,0,0,0,0,0,0,0,39989
2017,4,Connecticut,7557,0,6557,2063,178,0,2,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16406
2017,4,Delaware,689,0,2017,1249,90,89,0,1,1,0,40,17,3,0,0,0,0,0,65,31,3,0,1,0,4296
2017,4,Florida,22072,0,52889,19489,3290,1840,0,6,6,0,2664,1053,12,269,38,1,0,0,8,4,0,0,0,0,103641
2017,4,Georgia,14464,0,13202,6567,463,421,0,22,6,0,1548,1103,6,1,0,0,0,0,21,4,1,0,0,0,37829
2017,4,Hawaii,885,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,888
2017,4,Idaho,6062,2,3874,4039,196,160,1,3,6,0,327,477,2,25,10,2,0,0,10,29,1,4,3,1,15234
2017,4,Illinois,15405,83427,25414,10416,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135507
2017,4,Indiana,27978,0,21454,11390,1158,677,80,1,8,0,47,400,3,12,0,0,0,0,59,24,4,1,2,0,63298
2017,4,Iowa,9542,724,252,2348,56,3,0,0,0,0,2,32,0,35,8,1,0,0,1,13,0,0,0,0,13017
2017,4,Kansas,3189,3,5901,4435,402,308,0,5,7,0,520,307,3,14,8,0,0,0,18,9,9,0,1,0,15139
2017,4,Kentucky,372852,0,9858,6519,257,433,0,8,10,1,1363,1321,2,13,7,0,0,0,20,21,0,0,0,0,392685
2017,4,Louisiana,2387,0,10551,6161,797,492,0,5,5,0,901,722,7,0,0,0,0,0,19,17,0,1,0,0,22065
2017,4,Maine,557,0,3816,3073,242,183,2,0,0,0,93,110,2,11,13,0,0,0,8,4,0,1,0,0,8115
2017,4,Maryland,3126,0,4435,5128,227,24,0,0,1,0,60,116,4,30,13,0,0,0,0,13,1,0,1,3,13182
2017,4,Massachusetts,7867,0,6540,2717,411,194,0,0,0,1,4,3,1,0,0,0,0,0,78,34,11,0,2,3,17866
2017,4,Michigan,19168,20,12478,9139,524,246,3,1,6,0,5,227,3,63,10,1,0,0,24,20,1,0,0,0,41939
2017,4,Minnesota,44204,0,13074,12144,885,540,0,1,3,0,169,360,5,16,6,0,0,0,38,35,1,2,1,0,71484
2017,4,Mississippi,1758,0,7952,4359,245,294,0,33,27,0,1215,905,3,0,0,0,0,0,9,3,0,0,0,0,16803
2017,4,Missouri,815,0,20328,14124,1233,998,0,11,6,0,1175,1005,8,172,5,2,0,0,70,61,5,1,0,0,40019
2017,4,Montana,1494,0,3014,4246,162,219,6,1,5,1,395,714,0,13,2,5,0,0,6,9,0,1,0,0,10293
2017,4,Nebraska,3869,8,126,1648,15,4,0,0,0,0,4,48,0,13,3,0,0,0,0,7,0,0,0,0,5745
2017,4,Nevada,2016,0,4890,2747,243,287,0,0,0,0,282,123,0,0,0,0,0,0,0,0,0,0,0,0,10588
2017,4,New Hampshire,1706,0,5658,3121,165,9,24,0,0,0,0,11,0,79,5,5,0,0,0,9,0,0,0,0,10792
2017,4,New Jersey,0,0,5722,3201,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9119
2017,4,New Mexico,1350,0,5665,4023,502,267,0,1,3,1,398,467,2,51,0,0,0,0,5,11,2,0,0,0,12748
2017,4,New York,2879,1523,11913,14591,1111,204,0,2,0,0,24,15,6,9,33,0,2,12,428,306,32,7,15,1,33113
2017,4,North Carolina,24568,0,1471,9870,678,185,0,4,6,1,1534,1628,3,0,0,0,0,0,11,29,0,1,2,1,39992
2017,4,North Dakota,1434,0,2209,2492,107,99,3,0,2,0,46,93,0,0,0,0,0,0,5,13,1,0,0,0,6504
2017,4,Ohio,14485,59,31417,16030,1580,1209,0,3,3,0,1170,719,3,24,10,2,0,0,48,31,0,4,3,0,66800
2017,4,Oklahoma,0,0,13317,9111,1159,862,0,9,9,1,1576,1355,5,0,0,0,0,0,37,30,3,2,1,1,27478
2017,4,Oregon,1830,13,15122,10896,0,2,1,0,0,0,0,0,0,46,26,0,0,0,0,0,0,0,0,0,27936
2017,4,Pennsylvania,24949,0,48255,11877,97,0,182,0,0,0,0,0,0,459,89,0,0,0,0,0,0,0,0,0,85908
2017,4,Rhode Island,0,0,1146,673,82,200,0,0,0,0,5,4,0,2,0,1,0,0,13,4,0,0,3,0,2133
2017,4,South Carolina,12113,987,9548,4420,515,1159,0,18,13,0,855,512,1,52,1,2,0,0,10,6,0,2,2,2,30218
2017,4,South Dakota,1191,0,2896,3008,308,148,0,1,2,0,102,189,0,0,0,0,0,0,4,7,0,1,0,0,7857
2017,4,Tennessee,22073,0,23031,11521,1164,0,0,0,0,0,0,0,0,48,6,9,0,0,0,0,0,0,0,0,57852
2017,4,Texas,21593,0,44994,28015,3098,2442,0,30,13,1,5788,3777,29,61,5,0,0,0,62,40,8,3,2,0,109961
2017,4,Utah,14872,54,3917,3302,226,0,0,0,0,0,265,305,0,145,61,30,0,0,0,0,0,0,0,0,23177
2017,4,Vermont,0,0,1855,1720,124,105,1,1,0,0,3,0,0,0,0,0,0,0,8,1,0,0,0,0,3818
2017,4,Virginia,1074,0,29480,16844,1227,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,48631
2017,4,Washington,13564,59,17120,10659,1750,630,9,3,5,1,1109,875,10,438,162,6,0,0,845,605,30,6,8,1,47895
2017,4,West Virginia,2267,0,6723,5263,257,365,4,16,10,1,946,1079,0,4,0,0,0,0,31,20,1,0,1,0,16988
2017,4,Wisconsin,14511,0,16700,13302,873,46,0,0,2,3,131,228,12,27,11,2,0,0,0,24,0,0,0,0,45872
2017,4,Wyoming,382,35,1633,1711,108,85,8,2,0,1,138,160,1,0,0,0,0,0,2,2,1,0,0,0,4269
2017,3,Alabama,27666,0,10603,6951,313,387,0,14,14,1,1469,1327,1,0,0,0,0,0,15,7,0,0,0,1,48769
2017,3,Alaska,362,0,3067,2640,242,184,0,6,7,0,223,187,1,21,17,0,0,0,5,9,0,0,0,0,6971
2017,3,Arizona,9556,92,14897,9036,1120,738,0,11,5,1,1659,894,2,117,10,0,0,0,17,15,0,0,0,0,38170
2017,3,Arkansas,4775,740,7907,6010,281,454,31,10,14,0,1189,1844,2,0,0,0,0,0,23,7,2,0,0,1,23290
2017,3,California,65892,0,48732,27839,3032,0,0,0,0,0,611,481,5,0,0,0,0,0,0,0,0,0,0,0,146592
2017,3,Colorado,7030,0,21249,14378,1528,1181,0,0,0,0,0,0,0,231,48,0,0,0,0,0,0,0,0,0,45645
2017,3,Connecticut,8575,0,7476,2551,182,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18787
2017,3,Delaware,835,0,2557,1677,95,110,31,3,1,0,38,33,4,0,0,0,0,0,102,39,2,0,0,0,5527
2017,3,Florida,26986,0,60787,23982,3609,2176,4,12,5,1,3321,1431,8,326,45,3,0,0,14,6,0,0,0,0,122716
2017,3,Georgia,23394,0,19256,9518,533,676,0,16,15,1,2061,1718,7,0,0,0,0,0,24,14,1,0,1,0,57235
2017,3,Hawaii,1086,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1090
2017,3,Idaho,5620,0,4500,4944,289,243,1,3,5,0,392,607,0,39,5,0,0,0,10,13,0,0,3,1,16675
2017,3,Illinois,911,116681,30518,14411,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163728
2017,3,Indiana,33324,0,28593,14363,1575,793,123,1,3,0,70,617,11,21,0,0,0,0,74,46,2,5,3,0,79624
2017,3,Iowa,16295,74,316,3137,62,4,1,0,1,0,3,78,1,31,10,1,0,0,0,12,0,0,0,0,20026
2017,3,Kansas,2492,8,7712,5522,558,360,0,10,7,1,669,453,10,30,18,2,0,0,13,17,8,1,0,0,17891
2017,3,Kentucky,370113,0,13769,8992,347,645,0,7,6,0,1985,2016,4,9,3,0,0,0,27,33,0,1,1,1,397959
2017,3,Louisiana,2963,0,13973,8092,988,762,0,4,6,0,1303,1159,3,0,0,0,0,0,27,25,2,1,0,2,29310
2017,3,Maine,949,0,4558,3286,305,197,2,0,1,0,133,161,2,12,11,0,0,0,7,6,0,1,1,0,9632
2017,3,Maryland,4056,0,5398,5737,292,21,0,1,2,0,68,124,2,36,13,0,0,0,0,14,3,0,1,1,15769
2017,3,Massachusetts,9541,0,7274,3421,464,185,2,1,0,0,9,8,3,0,0,0,0,0,90,50,8,3,0,0,21059
2017,3,Michigan,25819,20,16031,11103,617,273,0,0,4,0,12,360,2,149,15,0,0,0,26,17,3,1,0,0,54452
2017,3,Minnesota,48301,0,14029,12988,1131,518,0,1,0,1,240,445,5,12,7,3,0,0,38,26,3,1,0,0,77749
2017,3,Mississippi,2558,0,11586,6508,344,465,14,33,26,0,1481,1383,1,0,0,0,0,0,13,8,0,0,0,1,24421
2017,3,Missouri,1253,0,27625,17931,1537,1286,0,9,9,0,1494,1465,8,127,16,2,0,0,81,73,8,2,1,1,52928
2017,3,Montana,2182,0,3615,4584,299,281,12,3,3,0,480,889,1,18,4,1,0,0,15,5,2,1,1,0,12396
2017,3,Nebraska,5011,35,176,1984,24,7,0,0,0,0,6,75,0,14,2,0,0,0,0,3,0,0,0,0,7337
2017,3,Nevada,3754,0,6038,3219,298,301,0,0,0,0,375,172,0,1,0,0,0,0,0,0,0,0,0,0,14158
2017,3,New Hampshire,2480,0,7278,3462,227,3,1,0,1,0,0,9,1,47,3,5,0,0,0,12,0,0,0,0,13529
2017,3,New Jersey,0,0,6871,3864,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10993
2017,3,New Mexico,1467,0,6752,4571,524,374,0,4,1,1,508,691,3,41,0,0,0,0,14,9,3,0,0,0,14963
2017,3,New York,3138,1635,12788,15591,1245,204,0,0,0,0,21,23,6,23,26,0,2,4,528,323,32,6,12,1,35608
2017,3,North Carolina,34178,0,1669,13837,875,261,0,5,16,1,2151,2509,14,1,0,0,0,2,13,35,2,1,2,2,55574
2017,3,North Dakota,1614,0,2013,2371,124,70,1,1,1,0,78,176,0,0,0,0,0,0,4,7,0,0,1,0,6461
2017,3,Ohio,17130,118,37474,19925,2384,1481,0,6,4,1,1562,944,4,14,2,1,0,0,65,28,3,4,2,1,81153
2017,3,Oklahoma,0,0,14157,10065,1118,977,0,11,23,0,2073,1915,12,0,0,0,0,0,109,51,5,1,1,0,30518
2017,3,Oregon,1638,1,17177,13521,0,0,5,0,0,0,0,0,0,53,28,0,0,0,0,0,0,0,0,0,32423
2017,3,Pennsylvania,32238,0,61207,15836,86,0,264,0,0,0,0,0,0,586,116,1,0,0,0,0,0,0,0,0,110334
2017,3,Rhode Island,0,0,1424,791,83,223,0,0,0,0,4,7,0,0,0,3,0,0,7,9,0,2,0,0,2553
2017,3,South Carolina,19015,599,13284,6749,680,691,9,28,20,0,1132,823,3,46,5,0,0,0,17,8,4,0,0,0,43113
2017,3,South Dakota,1773,0,3361,3686,342,238,0,2,0,0,120,234,0,0,0,0,0,0,4,10,0,0,0,0,9770
2017,3,Tennessee,27766,0,29369,15922,1526,0,0,0,0,0,0,0,0,53,4,15,0,0,0,0,0,0,0,0,74655
2017,3,Texas,33412,0,55983,34308,3702,2846,0,49,18,1,8049,5607,47,84,7,0,0,0,78,66,1,6,5,1,144270
2017,3,Utah,17259,23,4401,4010,284,0,0,0,1,0,296,416,0,155,54,42,0,0,0,0,0,0,0,0,26941
2017,3,Vermont,0,0,2007,1793,125,109,0,0,0,0,3,1,3,0,0,0,0,0,7,3,0,0,0,0,4051
2017,3,Virginia,529,0,29873,17754,1193,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,49368
2017,3,Washington,16813,47,20308,12740,2224,735,1,9,7,1,1430,1231,8,511,115,15,0,0,1017,777,58,9,9,4,58069
2017,3,West Virginia,2951,0,8887,6616,324,523,2,11,13,1,1250,1873,1,10,0,0,0,0,39,27,1,0,0,0,22529
2017,3,Wisconsin,20393,0,19864,16763,1105,41,0,0,1,2,161,291,8,52,28,1,0,0,0,29,0,0,0,0,58739
2017,3,Wyoming,534,32,2017,2038,134,124,6,1,4,0,179,230,3,0,0,0,0,0,11,2,0,0,0,0,5315
2017,2,Alabama,23900,2,10739,7028,291,505,0,9,8,0,1931,1804,7,0,0,0,0,0,9,15,2,0,1,0,46251
2017,2,Alaska,137,0,2857,2102,191,180,0,3,1,0,207,202,1,13,9,0,0,0,7,6,1,0,0,0,5917
2017,2,Arizona,7938,124,15642,8881,984,821,0,3,0,0,1950,923,9,73,8,0,0,0,14,13,2,2,0,1,37388
2017,2,Arkansas,3220,571,7974,5938,237,590,59,12,19,0,1530,2375,5,0,0,0,0,0,9,7,2,0,0,0,22548
2017,2,California,56533,0,44363,24987,2898,0,0,0,0,0,618,481,5,0,0,0,0,0,0,0,0,0,0,0,129885
2017,2,Colorado,6447,0,20958,13477,1235,1240,3,0,0,0,0,0,0,185,30,2,0,0,0,0,0,0,0,0,43577
2017,2,Connecticut,6436,0,6445,2187,138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,15209
2017,2,Delaware,692,0,2342,1663,64,102,1,0,4,0,74,26,5,0,0,0,0,0,66,22,2,2,1,0,5066
2017,2,Florida,23617,0,59201,23479,2928,2187,0,6,3,0,4401,1752,12,262,35,1,0,0,6,1,0,0,1,0,117892
2017,2,Georgia,18666,0,19007,9334,454,863,0,19,9,1,2722,2041,10,0,0,0,0,0,35,15,0,0,0,1,53177
2017,2,Hawaii,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1037
2017,2,Idaho,5342,4,4051,3904,230,227,0,3,1,0,455,657,2,27,9,0,0,0,6,17,0,0,1,0,14936
2017,2,Illinois,11166,87476,27418,12635,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139697
2017,2,Indiana,92422,0,27343,13221,1288,814,104,4,7,1,33,820,6,25,0,2,0,0,58,30,5,6,4,0,136193
2017,2,Iowa,12039,66,318,2403,34,12,0,0,1,1,1,92,0,25,19,0,0,0,2,12,0,0,0,0,15025
2017,2,Kansas,3179,13,8082,5501,511,430,0,9,6,0,892,532,4,23,5,2,0,0,13,9,0,0,0,0,19211
2017,2,Kentucky,283492,0,14975,8636,253,1044,0,15,7,1,2545,2729,2,1,0,0,0,0,28,17,0,0,0,3,313748
2017,2,Louisiana,3184,0,12698,7601,846,668,0,3,5,1,1429,1224,2,0,0,0,0,0,12,7,2,1,1,0,27684
2017,2,Maine,696,0,3758,2544,227,169,0,1,1,0,112,182,0,11,19,0,0,0,9,2,0,0,0,0,7731
2017,2,Maryland,3812,0,4925,5534,213,45,0,0,0,0,76,184,1,34,12,0,0,0,0,11,3,0,0,2,14852
2017,2,Massachusetts,8255,0,6280,2901,404,156,2,0,0,0,1,1,0,2,0,0,0,0,78,31,15,2,1,1,18130
2017,2,Michigan,21600,23,15564,9804,553,263,1,0,10,0,7,343,0,145,24,2,0,0,25,15,1,1,1,0,48382
2017,2,Minnesota,38315,0,12047,9641,791,375,0,0,1,0,300,510,4,8,10,0,0,0,23,23,2,0,1,0,62051
2017,2,Mississippi,1966,0,11285,6045,279,580,0,19,24,0,2063,1744,3,0,0,0,0,0,20,14,0,0,1,0,24043
2017,2,Missouri,1001,0,26726,16012,1393,1477,0,17,10,1,2002,1898,7,146,20,0,0,0,71,55,8,3,3,0,50850
2017,2,Montana,1911,0,2912,3429,177,309,7,1,4,0,541,1046,0,19,9,0,0,0,7,10,2,0,2,0,10386
2017,2,Nebraska,4867,19,171,1937,19,6,0,0,0,0,6,85,0,8,0,0,0,0,0,4,0,0,0,0,7122
2017,2,Nevada,2158,0,5644,2732,301,308,0,0,0,0,435,186,1,0,0,0,0,0,0,0,0,0,0,0,11765
2017,2,New Hampshire,2855,0,6092,3098,156,2,0,0,0,0,0,17,2,51,5,0,0,0,0,4,0,0,0,0,12282
2017,2,New Jersey,0,0,5904,3481,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9601
2017,2,New Mexico,1230,0,7032,4632,400,509,0,6,6,0,661,810,3,45,0,0,0,0,12,12,2,0,4,0,15364
2017,2,New York,2794,1340,11465,14080,1128,179,0,0,0,2,20,19,2,11,18,0,2,4,486,304,30,11,12,3,31910
2017,2,North Carolina,29573,0,1410,13488,780,415,0,20,13,1,2910,2928,11,0,0,0,2,0,13,56,3,1,1,2,51627
2017,2,North Dakota,1764,0,1807,2213,83,77,4,0,2,1,65,158,1,0,0,0,0,0,6,10,1,0,1,0,6193
2017,2,Ohio,12784,58,36244,18068,2030,1583,0,7,3,3,2137,1217,7,28,3,1,0,0,51,23,6,1,2,1,74257
2017,2,Oklahoma,0,0,14051,9769,933,1211,0,11,21,1,2474,2300,6,0,0,0,0,0,29,30,2,0,2,0,30840
2017,2,Oregon,972,0,16425,11726,0,0,0,0,0,0,0,0,0,45,14,1,0,0,0,0,0,0,0,0,29183
2017,2,Pennsylvania,27792,0,54107,12734,37,0,235,0,0,0,0,0,0,553,125,2,0,0,0,0,0,0,0,0,95585
2017,2,Rhode Island,0,0,1278,731,94,209,0,0,0,0,9,5,0,4,0,2,0,0,9,8,0,2,3,0,2354
2017,2,South Carolina,17148,0,12510,6324,637,2679,2,44,22,0,1510,1000,4,54,4,0,0,0,14,15,0,0,1,1,41969
2017,2,South Dakota,1662,0,3569,3533,287,170,0,0,0,0,173,307,1,0,0,0,0,0,7,44,1,0,0,0,9754
2017,2,Tennessee,19252,0,31982,16425,1559,0,0,0,0,0,0,0,0,28,6,12,0,0,0,0,0,0,0,0,69264
2017,2,Texas,23960,0,56786,33238,3083,3523,0,41,36,3,10046,6523,55,34,6,0,0,0,71,50,12,1,1,1,137470
2017,2,Utah,14815,35,4371,4252,262,0,0,1,2,0,326,506,0,204,65,50,0,0,0,0,0,0,0,0,24889
2017,2,Vermont,0,0,1885,1538,104,59,0,0,0,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,3594
2017,2,Virginia,838,0,28434,16587,1170,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,47038
2017,2,Washington,13432,105,18785,11860,2185,842,4,9,7,3,1655,1285,6,392,93,10,0,0,794,620,45,7,13,2,52154
2017,2,West Virginia,2274,0,8917,6203,281,668,25,14,16,1,1734,2265,3,5,2,1,0,0,24,15,0,1,0,0,22449
2017,2,Wisconsin,18733,0,18147,12247,858,57,0,0,1,3,178,385,8,44,15,2,0,0,0,42,0,0,0,0,50720
2017,2,Wyoming,330,19,1839,1646,123,113,8,1,4,0,200,260,2,0,0,0,0,0,4,5,0,0,0,0,4554
2017,1,Alabama,25093,0,6770,6572,301,278,0,10,12,0,1231,1248,6,0,0,0,0,0,15,6,0,0,0,0,41542
2017,1,Alaska,185,0,2028,1631,187,127,0,2,6,0,149,141,2,16,12,0,0,0,6,6,2,0,0,0,4500
2017,1,Arizona,8117,122,12108,7353,951,550,0,4,5,0,1372,635,8,114,12,0,0,0,8,5,2,0,0,0,31366
2017,1,Arkansas,2512,867,5174,5278,242,313,34,2,8,0,948,1367,5,0,0,0,0,0,5,6,0,0,1,0,16762
2017,1,California,62397,0,41516,22686,2898,0,0,0,0,0,480,381,7,0,0,0,0,0,0,0,0,0,0,0,130365
2017,1,Colorado,5619,0,17189,11864,1128,982,0,0,0,0,0,0,0,217,43,5,0,0,0,0,0,0,0,0,37047
2017,1,Connecticut,6706,0,6133,2115,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15073
2017,1,Delaware,736,0,1815,1466,81,57,0,0,2,0,34,18,1,0,0,0,0,0,53,32,4,0,0,0,4299
2017,1,Florida,21675,0,51599,21867,3129,1816,2,7,4,0,2978,1210,6,238,37,3,0,0,5,0,0,0,0,0,104576
2017,1,Georgia,20369,0,12519,7945,460,376,0,5,5,1,1660,1238,18,0,0,0,0,0,13,5,1,0,0,0,44615
2017,1,Hawaii,864,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,866
2017,1,Idaho,4469,1,2617,3049,207,122,0,2,3,0,272,370,1,24,2,0,0,0,1,5,0,0,1,0,11146
2017,1,Illinois,23670,77792,24594,11185,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138008
2017,1,Indiana,45206,0,21284,11456,1261,607,12,4,5,2,21,448,23,12,0,0,0,0,47,18,2,3,1,0,80412
2017,1,Iowa,12527,851,180,2015,40,4,0,0,0,0,0,53,1,18,7,0,0,0,3,7,1,0,0,0,15707
2017,1,Kansas,2643,1,5798,4969,434,262,3,7,3,0,542,350,5,21,6,0,0,0,3,1,1,0,0,0,15049
2017,1,Kentucky,325954,0,9743,6700,292,397,0,8,5,0,1439,1367,3,5,0,0,0,0,8,3,0,0,0,0,345924
2017,1,Louisiana,5210,0,10709,8701,819,472,0,2,1,0,964,809,3,0,0,0,0,0,6,10,1,1,1,0,27709
2017,1,Maine,692,0,3094,2447,260,142,0,0,1,0,88,121,0,12,3,2,0,0,1,2,0,0,0,0,6865
2017,1,Maryland,3214,0,4456,5254,185,24,0,0,0,0,50,108,1,32,18,0,0,0,0,16,10,0,0,0,13368
2017,1,Massachusetts,10394,0,6069,2871,379,154,0,1,0,0,3,2,0,0,1,0,0,0,60,42,20,0,0,0,19996
2017,1,Michigan,20253,37,10181,7490,527,154,0,1,1,1,9,226,5,133,24,1,0,0,19,4,1,0,0,0,39067
2017,1,Minnesota,66895,0,9389,7266,851,319,0,1,0,0,194,340,32,10,5,2,0,0,10,7,1,0,0,0,85322
2017,1,Mississippi,1914,0,6805,5592,298,248,0,27,26,0,1154,1039,3,0,0,0,0,0,0,4,1,2,0,0,17113
2017,1,Missouri,975,0,20123,13512,1257,857,0,6,6,0,1153,981,17,159,12,2,0,0,20,16,2,0,0,0,39098
