AnimalID,breed,sex,receiptnumber,dateimpounded,name,dispositiondate,color,approxweight,agecategory,source,status
33856,lab mix,m/n,unknown,2022-10-20,oisin (osheen),2022-10-24,"['black', 'brown', 'white']",unknown,young adult,holding stray,transferred
33859,alaskan malamute,f/s,rhf,2022-10-24,coco,2022-10-25,['tan'],unknown,unknown,vpd impound,ride home free
33865,"rat, domestic mix4",f,unknown,2022-10-25,"brie, mozza, rella, & cheddar",2022-11-05,"['white', ' grey']",unknown,young adult,brought-in,transferred
33867,"mastiff, neopolitan mix",m,da 22-307358,2022-10-27,smush (now oscar meyer),2022-11-23,['golden'],unknown,puppy,brought-in,sold
33868,labrador,m/n,unknown,2022-10-27,gus,2022-10-31,['yellow'],unknown,young adult,holding stray,ride home free
33869,shih tzu mix,m/n,di 22-300150 - sh,2022-10-28,mr. boo,2022-11-04,['grey'],unknown,adult,brought-in,redeemed
33870,pit bull,f,rhf - dl,2022-10-29,frankiedoodlez,2022-10-30,"['brown', 'white']",unknown,adult,holding stray,ride home free
33872,"rat, fancy",f,unknown,2022-10-31,unknown,2022-11-02,['white'],unknown,young adult,brought-in,transferred
33873,golden retriever,f,di 22-298266 dl,2022-10-31,kyra,2022-10-31,"['white', 'cream']",unknown,senior,holding stray,redeemed
33879,french bulldog,m/n,di 22 - 303727 - hb,2022-11-09,mosley,2022-11-12,['white'],unknown,young adult,holding stray,redeemed
33881,"bird, budgie",f,unknown,2022-11-10,gloria,2022-12-03,"['white', 'blue']",unknown,adult,brought-in,transferred
33887,germ. shepherd,m,di 22-307568 db,2022-11-12,keno,2022-11-23,"['black', 'tan']",unknown,adult,holding stray,redeemed
33889,germ. shepherd,m,22-304341 -sh,2022-11-14,ghost,2022-11-14,"['black', 'brown']",unknown,adult,brought-in,redeemed
33890,shepherd husky mix,f,di 22-305658,2022-11-14,sola,2022-11-17,"['black', ' brown']",unknown,adult,brought-in,redeemed
33891,"rat, fancy",f,unknown,2022-11-14,veronica,2022-12-17,"['grey', 'white']",unknown,young adult,brought-in,transferred
33892,"rat, fancy",m,da 22-310480,2022-11-14,doug,2022-12-03,"['dark grey', 'white']",unknown,young adult,brought-in,sold
33893,"rat, fancy",m,da 22-310480,2022-11-14,steve,2022-12-03,"['light grey', 'white']",unknown,young adult,brought-in,sold
33894,"rat, fancy mix2",m,di 22-305703 dl,2022-11-15,taz & slimer,2022-11-17,"['hairless tan', 'brown', 'white']",unknown,adult,brought-in,redeemed
33896,german shepherd mix collie,f,unknown,2022-11-16,shanti,2023-06-15,"['brown', 'black']",unknown,adult,brought-in,transferred
33897,chihuahua mix,f,di 22-306089 sold,2022-11-17,peanut,2022-11-18,"['tan', 'white']",unknown,senior,holding stray,redeemed
33899,doberman pinscher,f,di 22-305677 db,2022-11-17,valentina,2022-11-17,"['black', 'tan']",unknown,adult,holding stray,redeemed
33900,boston terrier,m,di 22-307581 db,2022-11-20,odin,2022-11-23,"['white', 'dark grey']",unknown,adult,vpd impound,redeemed
33901,guinea pig,m,da 23 170750,2022-11-19,bam bam,2023-01-07,"['orange', 'white stripe']",unknown,young adult,holding stray,sold
33902,guinea pig,f,da 23-202004 - hb,2022-11-19,bella,2023-03-19,"['orange', 'white stripe']",unknown,young adult,holding stray,sold
33908,poodle mix shih tzu,f/s,di 22-307823 dl,2022-11-23,chiffon,2022-11-24,['white'],unknown,adult,brought-in,redeemed
33917,newfie mix,f,di 22-308338 db,2022-11-25,luna,2022-11-26,"['white', 'black']",unknown,adult,holding stray,redeemed
33921,"bird, canary",x,unknown,2022-11-27,sorbet,2022-12-03,"['orange', 'white']",unknown,adult,brought-in,transferred
33925,chihuahua,f,di 22-311057 hb,2022-12-04,missy,2022-12-09,"['tan', 'white']",unknown,adult,vpd impound,redeemed
33926,tibetan mastiff/great pyrenees,f,unknown,2022-12-05,lhasa,2023-06-16,"['black', 'white']",unknown,adult,seized,owner request - signed over
33929,"rat, fancy - m mix 2",m,unknown,2022-12-07,unknown,2022-12-15,['white'],unknown,puppy,other,sold
33934,pit mix,f,di 22-312517 hb,2022-12-15,momo,2022-12-17,"['blue', 'white']",unknown,adult,holding stray,ride home free
33937,cat - dsh,m/n,n/a - db,2022-12-18,cocoa,2022-12-22,['black'],unknown,adult,brought-in,redeemed
33940,kelpie/german shepard,m,di 22-312847,2022-12-19,avocado,2022-12-19,"['black', ' brown']",unknown,unknown,brought-in,redeemed
33946,border collie mix,m/n,da 23-261023,2022-12-23,crackers,2023-08-02,"['red', 'white']",unknown,adult,holding stray,sold
33948,terrier,m/n,n/a,2022-12-26,toro,2022-12-27,"['white', 'brindle patches']",unknown,adult,brought-in,ride home free
33950,toy poodle,f,di 22-314919 dl,2022-12-27,roxy,2022-12-28,['apricot'],unknown,adult,brought-in,redeemed
33951,nor. elkhound/germ. shepherd,m,di 22-314922,2022-12-28,avocado,2022-12-28,"['black', 'brown']",unknown,young adult,holding stray,redeemed
33955,bichon mix,m,22-315181 sh,2022-12-31,torres,2022-12-31,['white'],unknown,adult,brought-in,redeemed
33963,shih tzu mix,f,n/a - dl,2023-01-11,jada,2023-01-12,['grey-ish'],unknown,adult,holding stray,ride home free
33966,pitbull/boerboel mix,m,di 23-175590 hb,2023-01-15,duoduo,2023-01-16,['brown brindle'],unknown,adult,holding stray,redeemed
33971,albino carpet python,x,di 23-178026 db,2023-01-17,jupiter,2023-01-20,"['cream', 'white']",unknown,adult,holding stray,redeemed
33975,husky mix,m/n,di 23-177628 db,2023-01-19,dexter,2023-01-19,"['black', 'white']",unknown,adult,holding stray,redeemed
33978,husky/samoyed mix,m,di 23-179213 hb,2023-01-23,casper,2023-01-23,['white'],unknown,adult,vpd impound,redeemed
33981,akbash/g. pyrenee mix,f/s,da 23-313931,2023-01-24,dottie,2023-12-21,['white'],34.5kgs / 76.1 lbs,young adult,vpd impound,sold
33986,pit bull,f,di 23-181428 db,2023-01-27,cleo,2023-01-27,"['white', 'black spots']",unknown,young adult,holding stray,redeemed
34009,poodle/bichon,m/n,di 23- 189549 hb,2023-02-14,wangze,2023-02-15,['white'],unknown,senior,brought-in,redeemed
34015,poodle mix,m,di 23-190391 db,2023-02-17,christian,2023-02-17,['cream'],unknown,adult,holding stray,redeemed
34016,husky + 7x puppies,f,di 23-190394 db,2023-02-17,kita,2023-02-17,"['white', 'grey', 'black']",unknown,adult,holding stray,redeemed
34019,"chihuahua, long hair",f,di 23-191912,2023-02-18,babe,2023-02-22,['brown'],unknown,senior,holding stray,redeemed
34021,lagotto romagnolo,m/n,di 23-191806 dl,2023-02-21,lucky,2023-02-21,['white'],unknown,young adult,holding stray,redeemed
34022,miniature poodle,m,di 23-192633 boarding only hb,2023-02-21,jelly,2023-03-03,['apricot'],unknown,adult,brought-in,ride home free
34029,border collie mix,f/s,di 23- 195769 - hb,2023-03-01,zero,2023-03-01,"['black', 'white']",unknown,adult,brought-in,redeemed
34035,spaniel mix,f,di 23-197958 hb,2023-03-06,daze (daisy),2023-03-06,['blonde'],unknown,unknown,vpd impound,redeemed
34036,golden retriever mix,m,rhf - hb,2023-03-10,friday,2023-03-10,['blonde'],unknown,adult,holding stray,ride home free
34039,west highland terrier,m/n,di 23-199873 hb,2023-03-10,toby,2023-03-10,['unknown'],unknown,unknown,brought-in,redeemed
34040,"rabbit, american",m/n,da 23-258106 - hb,2023-03-11,david hopperfield,2023-07-26,"['brown', 'white']",unknown,adult,brought-in,sold
34045,beagle,m,di 23-201989 db,2023-03-15,rambo,2023-03-16,"['brown', 'white']",unknown,senior,holding stray,redeemed
34049,pappillian terrier mix,m/n,di 23-202846 - hb,2023-03-17,mischa,2023-03-17,['cream'],unknown,adult,holding stray,redeemed
34056,boston terrier,f/s,vpd incident - no di fee,2023-03-21,lila,2023-03-23,['black'],unknown,senior,vpd impound,redeemed
34057,argentine dogo,m,di 23 204765 - dl,2023-03-21,meatball,2023-03-22,['white'],unknown,adult,vpd impound,redeemed
34067,"rabbit, dwarf",m,23-216842,2023-03-25,rabbit d,2023-04-21,['white'],unknown,young adult,vpd impound,redeemed
34068,"rabbit, dwarf",f/s,23-216842,2023-03-25,rabbit e,2023-04-21,['brown'],unknown,young adult,vpd impound,redeemed
34069,"rabbit, lop/ lion head",m,23-216842,2023-03-25,rabbit f,2023-04-21,['grey'],unknown,young adult,vpd impound,redeemed
34075,pit bull,f/s,unknown,2023-03-27,silver,2023-04-09,"['grey', 'white']",26kg 57 lbs,adult,brought-in,transferred
34076,pit bull,m/n,da 24-218084 ja,2023-03-28,harry styles,2024-04-22,"['tan', 'white']",30.10kg 66lbs,adult,holding stray,sold
34080,chihuahua,m,rhf,2023-03-29,kong,2023-03-29,"['black', 'white']",unknown,adult,brought-in,ride home free
34085,amer. pit bull,m,di 23-209025 - dl,2023-03-30,chaos,2023-04-04,"['white', 'brown']",unknown,senior,holding stray,redeemed
34087,amer. bulldog,f/s,n/a - rhf hb,2023-04-01,destiny,2023-04-02,"['grey', 'white']",unknown,adult,vpd impound,redeemed
34088,pitbull/boxer mix,f/s,unknown,2023-04-01,bella,2023-04-21,"['tan', 'white']",unknown,puppy,brought-in,passed away
34090,shih tzu,m/n,di 23-209587 dl,2023-04-01,rocky,2023-04-02,['brown'],unknown,young adult,holding stray,redeemed
34091,pit bull,m,di 23 - 215337 - hb,2023-04-04,knuckles,2023-04-17,"['tan', 'white']",unknown,puppy,holding stray,redeemed
34111,texas walker coonhound,m,unknown,2023-04-18,cedar,2023-04-19,"['brown, black,', 'white']",unknown,young adult,holding stray,transferred
34114,pit bull,m,unknown,2023-04-19,russia,2023-05-04,['white'],unknown,adult,holding stray,owner request - signed over
34129,german shepherd,m,di 23-221714 - dl,2023-05-01,reagan,2023-05-04,['white'],unknown,senior,holding stray,redeemed
34134,pit bull,m,di 23 - 227994,2023-05-04,chaos,2023-05-15,"['white', 'brown']",unknown,adult,seized,redeemed
34138,pug/pekingese mix,f/s,di 23-223775 - dl,2023-05-07,cupcake,2023-05-07,"['beige', 'black']",unknown,adult,holding stray,redeemed
34140,miniature pinscher,m/n,di 23-224624 dl,2023-05-07,loko,2023-05-09,"['brown', 'black']",unknown,young adult,holding stray,redeemed
34142,husky,m,di 23 - 224079 hb,2023-05-08,apollo,2023-05-08,['white'],unknown,unknown,vpd impound,redeemed
34145,chihuahua,f/s,di 23-232240 - dl,2023-05-10,sky,2023-05-26,['cream'],unknown,adult,brought-in,redeemed
34150,wheaten terrier,m/n,di 23-225809 hb,2023-05-10,finnagen,2023-05-11,['grey'],unknown,adult,holding stray,redeemed
34153,"bird, pigeon domestic",x,unknown,2023-05-12,pigeon,2023-05-13,"['white', 'grey']",unknown,unknown,holding stray,released ( wildlife)
34162,bearded dragon,x,unknown,2023-05-17,unknown,2023-05-18,"['yellow', 'orange']",unknown,senior,holding stray,health
34165,"guinea pig, american",m,da 23/235620 - rg,2023-05-18,beanie,2023-05-31,['brown white tabby'],unknown,young adult,transferred,sold
34174,havanese,f/s,rhf,2023-05-21,kali,2023-05-21,['white'],unknown,adult,holding stray,ride home free
34177,cat - dsh,m/n,unknown,2023-05-23,willie,2023-06-09,['brown tabby'],unknown,young adult,holding stray,transferred
34178,germ. shepherd,m,n/a - rg,2023-05-23,keno,2023-05-26,"['black', 'tan']",unknown,adult,brought-in,ride home free
34183,"bird, pigeon domestic",x,unknown,2023-05-27,unknown,2023-05-27,"['gray', 'white']",unknown,unknown,brought-in,health
34191,husky/shepherd mix,f,di 23 - 235208 hb,2023-05-29,luna,2023-05-31,"['grey', 'white']",unknown,young adult,brought-in,redeemed
34195,quail,unknown,n/a as per john - rg,2023-06-01,unknown,2023-06-06,"['brown', 'beige']",unknown,unknown,brought-in,transferred
34206,shiba inu,m,di 23 - 238098,2023-06-05,zan zan,2023-06-05,['red'],unknown,puppy,brought-in,redeemed
34213,shih tzu/pomeranian,f,di 23-238663 - rg,2023-06-06,hailey,2023-06-09,"['white', 'brown']",unknown,adult,brought-in,redeemed
34217,eng. bulldog,f,di 23 - 239532 - rg,2023-06-07,nami,2023-06-08,"['beige', ' white']",unknown,adult,vpd impound,redeemed
34228,husky mix,f,di 23-239873 - rg,2023-06-09,pringles,2023-06-09,['white'],unknown,adult,holding stray,redeemed
34232,schnauzer,m/n,rhf,2023-06-11,wodka,2023-07-06,['white'],unknown,unknown,holding stray,ride home free
34245,pit bull,f/s,unknown,2023-06-18,purdy,2024-04-29,"['brown', ' white']",unknown,adult,holding stray,sold
34249,pitbull mix,m/n,da 23-260935,2023-06-20,spike webber,2023-08-02,"['black', 'white around mouth']",unknown,senior,brought-in,sold
34262,rooster,m,unknown,2023-06-26,unknown,2023-07-04,"['black', 'beige']",unknown,adult,brought-in,transferred
3583,cocker spaniel,m/n,"10866, ks",2000-12-03,pinot,unknown,['tan'],unknown,unknown,brought-in,sold
3587,shep mix,f,10933-tu,2000-12-06,unknown,unknown,['biege'],unknown,unknown,holding stray,redeemed
3592,lab,m/n,10934 bp6,2000-12-12,hunter,unknown,['black'],unknown,unknown,holding stray,redeemed
3594,rottweiler,f,10879 bc3,2000-12-12,sanka,unknown,"['black', 'tan']",unknown,unknown,complaint,redeemed
3597,pitbull,m,n/c,2000-12-13,butch,unknown,['brindle'],unknown,unknown,spca,behavior
3599,pomeranian,m/n,"10870,ir",2000-12-14,carefree,unknown,['blonde'],unknown,unknown,police-day,redeemed
3605,lab mix pit,f/s,10874 ar,2000-12-18,unknown,unknown,['tan'],unknown,unknown,holding stray,redeemed
3610,shep mix collie,m/n,10948 bp6,2000-12-19,unknown,unknown,['tri-clor'],unknown,unknown,holding stray,redeemed
3612,shepherd,m/n,"10876,ar",2000-12-19,unknown,unknown,"['black', 'tan']",unknown,unknown,complaint,redeemed
3614,dalmation,m/n,"10872,bp",2000-12-20,sam,unknown,"['white', 'black spots']",unknown,unknown,holding stray,redeemed
3615,shep mix,m,10875 bp6,2000-12-21,unknown,unknown,['brindle dark'],unknown,unknown,spca,redeemed
3617,lab mix chow,f/s,10947-tu,2000-10-21,maggie,unknown,['black'],unknown,unknown,holding stray,sold
3620,pekingese,f/s,10884 bc3,2000-12-21,unknown,unknown,['cream'],unknown,unknown,holding stray,redeemed
3624,schnauzer mix poodle,f/s,"10858,mc",2000-11-24,arnee,unknown,['grey'],unknown,unknown,police-day,redeemed
3626,poodle  mix,f,10886 bc3,2000-12-27,tracey,unknown,['tan'],unknown,unknown,complaint,redeemed
3628,lab mix pit,f/s,"10861,mc",2000-11-27,spanky,unknown,"['black', 'white', 'spots']",unknown,unknown,holding stray,sold
3638,unknown,unknown,unknown,2001-01-22,unknown,unknown,['unknown'],unknown,unknown,unknown,unknown
3724,red nose pitbull,m,10893 - #4,2000-12-31,cruzito,unknown,['tan'],unknown,unknown,police-night,redeemed
3725,lab,m,"11001,fb",2001-01-01,unknown,unknown,['black'],unknown,unknown,spca,redeemed
3728,husky mix,m,11005 bc3,2001-01-02,simba,unknown,['blonde'],unknown,unknown,holding stray,redeemed
3731,rottweiler mix,m/n,11010 ar,2001-01-03,cujo,unknown,"['black', 'tan']",unknown,unknown,brought-in,redeemed
3746,pitbull mix shep,f/s,"10958,mc",2000-07-10,shadow,unknown,"['black', 'white']",unknown,unknown,holding stray,sold
3749,shep,m/n,"11020,mc",2001-01-06,balto,unknown,"['black', 'tan']",unknown,unknown,holding stray,redeemed
3750,pitbull,m/n,11019 bc3,2000-06-26,simba,unknown,"['white', 'tan']",unknown,unknown,holding stray,sold
3767,husky mix wolf,m,11035 a.s.,2001-01-09,unknown,unknown,"['black', 'tan']",unknown,unknown,brought-in,redeemed
3770,shep mix,m/n,10981 - #4,2000-12-10,rocky,unknown,"['tan', 'black']",unknown,unknown,other,sold
3771,pointer,m/n,10900 jc.,2001-01-09,unknown,unknown,"['black', 'white', 'tan']",unknown,unknown,holding stray,redeemed
3773,pit mix lab ( pup),m,11041 bc3,2001-01-09,barley,unknown,['tan'],unknown,unknown,spca,sold
3776,maltipoo,m/n,10967 js,2001-01-10,fritzy,unknown,['white'],unknown,unknown,holding stray,sold
3777,schepperkee,f,11028-tu,2001-01-10,unknown,unknown,['black'],unknown,unknown,spca,redeemed
3778,shep mix (pup),m/n,"10963,mc",2001-01-10,bert,unknown,"['tan', 'black muzzle']",unknown,unknown,holding stray,sold
3782,shep mix,m/n,"10959,mc",2001-01-12,viper,unknown,"['tan', 'black']",unknown,unknown,holding stray,redeemed
3785,malamute,m/n,"11509,fb",2001-01-13,tundra,unknown,"['black', 'tan']",unknown,unknown,holding stray,sold
3787,chi mix,m/n,"11039,mc",2001-01-13,coco,unknown,"['brown', 'white']",unknown,unknown,holding stray,redeemed
3788,shep mix husky,m,"11036,ks",2001-01-13,zack,unknown,"['black', 'white']",unknown,unknown,brought-in,redeemed
3790,collie,m/n,11042 - #4,2001-01-15,unknown,unknown,"['grey', 'white', 'black']",unknown,unknown,holding stray,redeemed
3792,husky mix,f,11044 bc3,2001-01-16,storm,unknown,['black'],unknown,unknown,holding stray,redeemed
3793,doberman (pup),m,10973 - #4,2001-01-17,unknown,unknown,"['black', 'tan']",unknown,unknown,police-day,sold
3796,greyhound mix lab,m/n,"11048,mb",2001-01-17,unknown,unknown,['brindle'],unknown,unknown,brought-in,redeemed
3797,collie mix  (pup),m,"10965,mc",2001-01-19,rex,unknown,"['black', 'white']",unknown,unknown,holding stray,redeemed
3798,shep mix,m/n,"10968,js",2001-01-19,unknown,unknown,['white'],unknown,unknown,brought-in,redeemed
3800,rottweiller,f,7284wrs,2001-01-19,tess,unknown,"['black', 'tan']",unknown,unknown,complaint,redeemed
3801,border collie mix spaniel,m/n,10971 ar,2001-01-20,unknown,unknown,"['black', 'white']",unknown,unknown,police-day,redeemed
3804,min pin,m/n,"11040,11047",2001-01-08,chip,unknown,['red'],unknown,unknown,spca,sold
3805,rottweiler,f/s,10966 ar,2000-09-06,sara,unknown,"['black', 'tan']",unknown,unknown,complaint,sold
3808,pit bull,m/n,11506 - #4,2001-01-23,whiskey,unknown,"['brindle', 'white']",unknown,unknown,spca,redeemed
3810,shep mix husky ( pup),m,11032 - #4,2000-12-28,haida,unknown,"['black', 'tan']",unknown,unknown,brought-in,sold
3811,pitbull,m,"11502,bs",2001-01-02,austin,unknown,['dark brindle'],unknown,unknown,police-emergency,redeemed
3814,sheperd mix  ( pup),m,10964 ar,2001-01-03,dritz,unknown,"['black', 'tan', 'white']",unknown,unknown,police-emergency,sold
3817,akita,m/n,10976 l.f.,2001-01-24,unknown,unknown,['white'],unknown,unknown,holding stray,redeemed
3821,shep mix lab,m/n,11508 fb,2001-01-25,buddy,unknown,['white'],unknown,unknown,holding stray,redeemed
3822,shepherd mix,f/s,"10978,mc",2001-01-26,sacha,unknown,['tan'],unknown,unknown,holding stray,redeemed
3823,shepherd,m,11513jc8,2001-01-26,rooster,unknown,"['black', 'tan']",unknown,unknown,holding stray,redeemed
3824,lab,m/n,"10979,mc",2001-01-26,max,unknown,['black'],unknown,unknown,holding stray,redeemed
4068,jack russell mix,m,unknown,2001-02-09,pooky,unknown,"['grey', 'black']",unknown,unknown,spca,behavior
34969,"bird, conure",x,da 24-272849,2024-08-19,forest,2024-09-03,"['green', ' blue']",unknown,adult,brought-in,sold
34986,pomeranian,m,rhf - hb,2024-08-28,pippin,2024-08-28,"['black', ' brown']",unknown,young adult,brought-in,ride home free
34988,pit bull mix,f,di 24-273720 pfh,2024-08-28,skona,2024-09-06,['brindle'],unknown,young adult,holding stray,redeemed
34994,chihuahua mix collie,f,di 24-272831 - hb,2024-09-02,maggie,2024-09-03,['black'],unknown,adult,brought-in,redeemed
34996,guinea pig,m,da 24-291099 - hb,2024-09-03,bowie,2024-10-23,"['black', ' white', 'beige']",unknown,young adult,holding stray,sold
35005,bichon frise,unknown,di 24-275787 hb,2024-09-10,lexi,2024-09-11,['white'],unknown,unknown,holding stray,redeemed
35006,samoyed,f,unknown,2024-09-23,misha,2024-09-24,['white'],unknown,puppy,brought-in,redeemed
35007,samoyed,m,unknown,2024-09-23,echo,2024-09-24,['white'],unknown,puppy,brought-in,redeemed
35015,poodle mix,m,di - 24 277438 - ch,2024-09-15,buddy,2024-09-16,['black'],unknown,unknown,holding stray,redeemed
35016,husky mix,m/n,di 24-277568 - ch,2024-09-16,kuma,2024-09-16,"['black', ' white']",unknown,senior,holding stray,redeemed
35027,wheaten terrier,m,n/c rhf,2024-09-19,skoki,2024-09-20,['white'],unknown,adult,holding stray,redeemed
35029,shepherd lab mix,m/n,di 24-279003 pfh ja,2024-09-20,deka,2024-09-21,['brown'],unknown,adult,brought-in,redeemed
35030,pit bull,f/s,n/a - medical impound,2024-09-21,lola,2024-09-24,['red'],unknown,adult,vpd impound,redeemed
35035,miniature pinscher,f,n/c medical,2024-09-29,raven,2024-09-29,"['black', 'brown']",unknown,adult,holding stray,redeemed
35039,collie shepherd mix,f/s,da 25-203735 ja,2024-10-01,ellie,2025-03-21,"['brown, black', 'white']",unknown,senior,brought-in,sold
35042,amer. staffordshire,m,n/c vpd,2024-10-03,diesel,2024-10-05,"['white', 'black']",unknown,adult,vpd impound,redeemed
35046,shiba inu,m,di 24-284785 ja,2024-10-05,coke,2024-10-05,"['black', 'white']",unknown,adult,holding stray,redeemed
