AnimalID;Breed;ShotsDate;Sex;ReceiptNumber;DateImpounded;PitNumber;Name;KennelNumber;DispositionDate;Color;Code;ApproxWeight;Age category;Source;Status;ACO
28152;Fox Terrier;;M;n/a;2017-05-19;;Max;400;2017-05-19;Black;;;Senior;HOLDING STRAY;Ride Home Free;3
28155;Chihuahua;;M;DI 17-231698 DB;2017-05-19;;Doodoo;200;2017-05-20;Tan;;;Adult;HOLDING STRAY;Redeemed;ACO 41
28161;Husky;;M/N;DI 17-232003 AK;2017-05-20;;YO YO;200;2017-05-21;Black;;;Adult;COMPLAINT;Redeemed;34
28167;Labrador;;M;n/a;2017-05-23;;Coby;400;2017-05-24;Black;;;Adult;HOLDING STRAY;Ride Home Free;42
28168;Eng. Bulldog;;M;N/C;2017-05-24;;Bentley;200;2017-05-24;White/Brown Brindle;;;Adult;HOLDING STRAY;Redeemed;
28174;Korean Jindo;;M/N;n/a;2017-05-26;;Harry;400;2017-05-26;Red;;;Adult;HOLDING STRAY;Ride Home Free;ACO 32
28175;Chihuahua;;M/N;DI 17-234898 DB;2017-05-26;;Nietzsche;200;2017-05-27;Tan;;;Senior;BROUGHT-IN;Redeemed;
28176;Wirehair Pointing Griffon;;F/S;n/a;2017-05-27;;Mabel;400;2017-05-27;Brown/Grey;;;Adult;HOLDING STRAY;Ride Home Free;11
28181;Husky X;;M;DI 17-235861 AK;2017-05-28;;GoGo aka Goliath;200;2017-05-29;White;;;Adult;HOLDING STRAY;Redeemed;43
28182;Bichon Frise;;F;17-236126 DI;2017-05-29;;Roxy;200;2017-05-30;White;;;Adult;HOLDING STRAY;Redeemed;42
28183;Border Collie;;M;DI 17-236697 AK;2017-05-30;;Hero;200;2017-05-30;White/Brown;;;Young Adult;BROUGHT-IN;Redeemed;
28184;Amer. Eskimo Dog;;F;DI 17-236887 MA;2017-05-30;;Jemma;200;2017-05-30;White;;;Adult;HOLDING STRAY;Redeemed;42
28186;Pug;;F;DI 17-238466 AK;2017-06-01;;Lulu;200;2017-06-01;Grey;;;Senior;HOLDING STRAY;Redeemed;41
28187;Chicken / Rooster;;M/N;;2017-06-02;;;100;2017-06-14;White/Red;;;;HOLDING STRAY;Transferred;Casey 32
28189;Chihuahua;;F;DI 17-239286 -MA;2017-06-03;;Halo;200;2017-06-03;Brown;;;Adult;BROUGHT-IN;Redeemed;Bob 3
28193;Mastiff;;M;n/c;2017-06-04;;Charlie;400;2017-06-04;Brown;;;Adult;POLICE-EMERGENCY;Ride Home Free;27
28194;Heeler;2017-06-15;F/S;;2017-06-04;;Pepper;100;2017-06-27;Blue/Merle/white/tan;;;Adult;HOLDING STRAY;Transferred;27
28197;Rabbit, Lionhead;;F/S;DA 18-563988;2017-06-04;;Maybeline (new name);200;2018-05-14;White;;;Adult;BROUGHT-IN;Sold;
28199;Chihuahua;;F;n/c;2017-06-05;;Karasita;400;2017-06-05;Tan;;;Senior;HOLDING STRAY;Ride Home Free;42
28205;Lab X;;M;DI 17-241307 AK;2017-06-07;;Rooty Hot Rod Johnson;200;2017-06-08;Black/white on chest;;;Young Adult;HOLDING STRAY;Redeemed;ACO34
28206;French Bulldog;;M/N;DI 17-240991 AK;2017-06-07;;Pablo;200;2017-06-07;Black;;;Adult;HOLDING STRAY;Redeemed;11
28210;Rat, Fancy x 2 Male;;M;DA 17-266831 -MA;2017-06-10;;Bob & Marley;200;2017-08-06;White/Brown & White;;;Adult;PATROL;Sold;
28211;Pit Bull;;M/N;17-242494 DIAK;2017-06-11;;Finnigan;200;2017-06-11;Brown and Black Brindle;;;Adult;HOLDING STRAY;Redeemed;34
28212;Poodle X;;M;DI 17-242781 AK;2017-06-11;;Bobo;200;2017-06-12;White;;;Adult;BROUGHT-IN;Redeemed;
28214;Border Collie;;F/S;DI 17-245761 AK;2017-06-12;;Betsy;200;2017-06-18;Black/white;;;Senior;HOLDING STRAY;Redeemed;42
28216;Lab X;;M;DI 17-244584 DB;2017-06-13;;Rooty Hot Rod Johnson;200;2017-06-15;Black w/white;;;Young Adult;BROUGHT-IN;Redeemed;
28218;Labrador;;M;RHF-AK;2017-06-14;;Dexter;400;2017-06-15;Golden;;;Adult;HOLDING STRAY;Ride Home Free;41
28222;Shih Tzu;;M/N;DI 17-246101 MA;2017-06-16;;Max;200;2017-06-19;White;;;Adult;BROUGHT-IN;Redeemed;
28229;Border Collie;2017-06-22;F;;2017-06-19;;Shrub (new name);100;2017-06-24;Black;Yellow;;Puppy;HOLDING STRAY;Transferred;42
28239;Rat, Fancy;;F;n/c;2017-06-24;;;200;2017-06-26;White;;;;POLICE-DAY;Redeemed;
28240;Pit X;;F;;2017-06-25;;Journey (New name);100;2017-07-30;White/Brown;;;Adult;HOLDING STRAY;Transferred;ACO 27
28245;Yorkie X;;F;17-249422 DI;2017-06-26;;Coco;200;2017-06-26;Tan;;;Senior;BROUGHT-IN;Redeemed;
28247;Pit X;2017-06-29;F/S;DA 17-301902 DB;2017-06-26;;Cheyanna (New Name);200;2017-10-24;Tan/White;Yellow;;Adult;HOLDING STRAY;Sold;ACO34
28248;Pekingese;;M;17-249429 DI;2017-06-26;;Truffles;200;2017-06-26;White;;;Adult;HOLDING STRAY;Redeemed;ACO 43
28251;Collie/Australian shepherd??;;F;DI 17-250648 -MA;2017-06-27;;Bella;200;2017-06-28;Brown;;;Adult;HOLDING STRAY;Redeemed;42
28252;Vizsla;;M/N;n/a;2017-06-27;;Rubix;400;2017-06-27;Red;;;Senior;HOLDING STRAY;Ride Home Free;
28256;Chihuahua;;M/N;n/a;2017-06-29;;Snicklefritz;200;2017-07-01;White/tan;;;Adult;HOLDING STRAY;Redeemed;11
28259;Pit X;;M/N;DI 17-251696 DB;2017-06-29;;Fargo;200;2017-06-30;Brindle;;;Young Adult;HOLDING STRAY;Redeemed;41
28260;Groenendael;;M/N;DI 17-252088 DB;2017-06-30;;Vader;200;2017-07-01;Black;;;Adult;HOLDING STRAY;Redeemed;23
28268;Lab X;2017-07-09;M/N;DA 17-268269 DB;2017-07-02;;Bronson (new name);200;2017-08-10;Black/white on chest;Yellow;70lbs;Adult;HOLDING STRAY;Sold;aco34
28272;Korean Jindo;;M/N;DI 17-252345 -MA;2017-07-02;;Leto;200;2017-07-02;Tan;;;Young Adult;COMPLAINT;Redeemed;aco34
28274;Chihuahua;;F;DI 17-253873 DB;2017-07-04;;Halo;200;2017-07-06;Brown;;;Adult;BROUGHT-IN;Redeemed;
28276;Rat, Fancy;;X;;2017-07-05;;Fang (new name);100;2017-07-06;Brown;;;Young Adult;HOLDING STRAY;Health;40
28277;Jack Russell Terrier;;M;n/c -MA;2017-07-06;;Re-Bound;200;2017-07-15;White/Tan/Black;;;Adult;HOLDING STRAY;Redeemed;21
28282;Pit X;;M/N;DI 17-254450 DB;2017-07-06;;Cell;200;2017-07-07;Brown/white;;;Adult;HOLDING STRAY;Redeemed;40
28290;Bird - Budgie;;M;;2017-07-08;;Nugget (new name);100;2017-07-25;Yellow/Green;;;Young Adult;BROUGHT-IN;Transferred;
28292;Leopard Gecko;;F;;2017-07-08;;Sally;100;2017-07-09;Tan/Black spots;;;Adult;HOLDING STRAY;Transferred;21
28294;Fancy Rat X 2;;F;n/c;2017-07-09;;;200;2017-07-11;White and Grey and white;;;Adult;POLICE-EMERGENCY;Redeemed;12/26
28300;Bird - Parrotlet;;X;DA 17-258940 AK;2017-07-11;;Eddie (new name);200;2017-07-18;Green;;;Adult;HOLDING STRAY;Sold;12/26
28301;Fox Terrier;;F;DI 17-256012 -MA;2017-07-11;;Suki;200;2017-07-11;Black;;;Adult;HOLDING STRAY;Redeemed;42
28302;Chihuahua;;F/S;n/c -MA;2017-07-11;;Chanel;400;2017-07-11;White/black;;;Adult;HOLDING STRAY;Ride Home Free;35
28303;Lab X;;F;RHF -n/c - AK;2017-07-11;;Eve;400;2017-07-12;Black;;;Young Adult;HOLDING STRAY;Ride Home Free;35
28306;Germ. Shepherd;;M;RHF-NC;2017-07-13;;Rocky;400;2017-07-13;Black/tan;;;Young Adult;BROUGHT-IN;Ride Home Free;
28313;Labrador;;F;17-258450;2017-07-17;;Molly;200;2017-07-17;Yellow;;;Adult;HOLDING STRAY;Redeemed;aco 43
28314;Dachshund;;M;RHF-n/c;2017-07-17;;Solomon;400;2017-12-11;Brown;;;Adult;HOLDING STRAY;Ride Home Free;aco 43
28317;Boston Terrier;;F;DI 17-258913;2017-07-18;;Bella;200;2017-07-18;Black;;;Young Adult;HOLDING STRAY;Redeemed;ACO34
28318;French Bulldog;;M;DI 17-258868;2017-07-18;;;200;2017-07-18;Tan;;;Adult;HOLDING STRAY;Redeemed;11
28319;Rat X2;;F;DI 17-259825 DB;2017-07-18;;Sophie & Nightmare;200;2017-07-20;White & Tan/Black;;;Adult;POLICE-DAY;Redeemed;40
28324;Pit Bull;;M/N;DA 18-529032;2017-07-20;;Coco (now Benny);200;2018-03-12;Cream, Tan & white;Blue;;Young Adult;HOLDING STRAY;Sold;12
28325;Shepherd X;;M/N;DI 17-259862;2017-07-20;;Winston;200;2017-07-20;Black;;;Adult;HOLDING STRAY;Redeemed;40
28329;Maltese X;;M/N;n/c;2017-07-21;;Coke;400;2017-07-21;Black;;;Senior;HOLDING STRAY;Ride Home Free;32
28334;Pomeranian;;M/N;DI 17-260830;2017-07-22;;Bunbun;200;2017-07-24;Golden;;;Adult;HOLDING STRAY;Redeemed;ACO 21
28338;Miniature Poodle;2017-07-27;M/N;DA 17-274126 DB;2017-07-24;;Muppet (new name);200;2017-08-26;White;Yellow;;Puppy;BROUGHT-IN;Sold;
28339;Turtle - Red Ear Slider;;M;;2017-07-24;;Chester;100;2017-07-27;Green/Yellow;;;;HOLDING STRAY;Owner Request - Signed Over;41
28341;Retriever;;M/N;RHF-n/c;2017-07-25;;Kofi;400;2017-07-25;Black;;;Adult;BROUGHT-IN;Ride Home Free;
28345;Chihuahua;;M/N;DI 17-262620 AK;2017-07-26;;Bingo;200;2017-07-27;Tan;;;Senior;HOLDING STRAY;Redeemed;40
28352;French Bulldog;;M;n/c;2017-07-29;;Felix;400;2017-07-29;Blue;;;Young Adult;HOLDING STRAY;Ride Home Free;ACO 21
28354;Mastiff X;;M;DI 17-265378 DB;2017-07-30;;Hades;200;2017-08-02;Brindle;;;Young Adult;HOLDING STRAY;Redeemed;41
28355;Brown Headed Parrot;;M;;2017-07-30;;Bowen;100;2017-08-12;Brown headed/Green;;;Adult;HOLDING STRAY;Transferred;
28356;West Highland Terrier;;F;DI 17-264288 EL;2017-07-30;;Emma;200;2017-08-01;White;;;;POLICE-EMERGENCY;Redeemed;VPD
28357;Tibetian Spaniel X;2017-08-28;M/N;DA 18-B DB;2017-07-30;;Denver;200;2018-04-11;Brown;;;Adult;HOLDING STRAY;Sold;41
28363;Brittany Spaniel;;F;DI 17-264925 DB;2017-08-01;;Ruby;200;2017-08-01;Red/White;;;Adult;HOLDING STRAY;Redeemed;21
28364;Shih Tzu/Maltese X;;M/N;DI 17-265203 AK;2017-08-01;;Myles;200;2017-08-02;White/Black;;;Adult;HOLDING STRAY;Redeemed;21
28365;Shih Tzu/Min. Poodle X;;M;DI 17-265211 AK;2017-08-01;;Murphy;200;2017-08-02;White/Black;;;Adult;HOLDING STRAY;Redeemed;21
28366;Rabbit;;M/N;DA 17-293111;2017-08-01;;Ben (new name);200;2017-10-02;Black;;;Adult;HOLDING STRAY;Sold;41
28368;Husky X;;F;n/a;2017-08-03;;Izzy;400;2017-08-03;White;;;Adult;BROUGHT-IN;Ride Home Free;
28369;Aust. Shepherd;;M/N;DI 17-266135 DB;2017-08-04;;Buddy;200;2017-08-04;Brown/White;;;Senior;HOLDING STRAY;Redeemed;21
28375;French Bulldog;;F;DI 266530 DB;2017-08-04;;Bella;200;2017-08-05;Black;;;Young Adult;HOLDING STRAY;Redeemed;40
28388;Bichon Frise / Shih Tzu;;M/N;n/c;2017-08-07;;Oreo;400;2017-08-07;White;;;;BROUGHT-IN;Ride Home Free;
28393;Rat, Fancy - 1 x baby;;X;DA 17-280056 DB;2017-08-09;;Thatcher (new name);200;2017-09-05;Grey;;;Puppy;BROUGHT-IN;Sold;
28394;Terrier X;;M/N;DI 17-268287;2017-08-09;;Tony;200;2017-08-10;Black;;;Adult;HOLDING STRAY;Redeemed;ACO 40
28396;Lab X;;F;DI 17-269291;2017-08-09;;Duce;200;2017-08-13;Golden;;;Senior;HOLDING STRAY;Redeemed;21
28401;Rat, Fancy x 2 Female;;F;DA 17-303032 -MA;2017-08-10;;Lucy and Ethel (new names);200;2017-10-28;Brown, Brown & White;;;Adult;OWNER-SURRENDERED;Sold;
28403;Miniature Poodle X;;M;DI 17-272767 DB;2017-08-11;;Squeal;200;2017-08-22;Cream;;;Adult;HOLDING STRAY;Redeemed;21
28411;Terrier X;;F;DI 17-269260;2017-08-12;;Mini;200;2017-08-13;White;;;;BROUGHT-IN;Redeemed;Anna
28413;Amer. Eskimo Dog;;M;DI 17-269258;2017-08-13;;Sparky;200;2017-08-13;White;;;Adult;HOLDING STRAY;Redeemed;ACO 12
28414;Yorkie X;;M;DI 17-269530;2017-08-13;;Freddie;200;2017-08-14;Black;;;Young Adult;HOLDING STRAY;Redeemed;42
28416;Duck - Muscovy;;F/S;;2017-08-14;;;100;2017-08-18;Black & Red;;;;BROUGHT-IN;Transferred;ACO 26
28423;Shih Tzu;;M/N;DI 17-270536 AK;2017-08-16;;Bentley;200;2017-08-16;White;;;Adult;HOLDING STRAY;Redeemed;21
28424;Cane Corso;;F;DI 17-270819 AK;2017-08-17;;Raven;200;2017-08-17;Black;;;Adult;HOLDING STRAY;Redeemed;12
28425;Pomeranian X;;M;DI 17-270834 AK;2017-08-17;;BOLE;200;2017-08-17;Brown/White;;;Adult;HOLDING STRAY;Redeemed;23
28427;Amer. Cocker Spaniel;;F;DI 17-271162 DB;2017-08-17;;Lucia;200;2017-08-18;Black & Grey;;;Senior;COMPLAINT;Redeemed;12
28428;Amer. Cocker Spaniel;;M/N;DI 17-271163 DB;2017-08-17;;Luca;200;2017-08-18;Black & Tan;;;Senior;COMPLAINT;Redeemed;12
28433;Rabbit;;F;;2017-08-19;;Henry (new name);100;2017-09-01;Brown;;;Senior;BROUGHT-IN;Passed Away;Anna
28435;Seagull;;X;;2017-08-19;;Jeff;100;2017-08-22;Grey;;;Young Adult;OTHER;Transferred;21
28440;Min. Poodle X;;F/S;DI 17-273245 AK;2017-08-22;;Mel;200;2017-08-23;Cream;;;Senior;BROUGHT-IN;Redeemed;
28444;Amer. Bulldog X;;M;DI 17-278666 - DB;2017-08-23;;Edge;200;2017-09-01;Black & White;;;Adult;HOLDING STRAY;Redeemed;12
28448;Guinea Pig;;F;DA 17-295838;2017-08-24;;Dottie (new name);200;2017-10-08;Calico;;;Adult;HOLDING STRAY;Sold;ACO 21 & 26
28449;Guinea Pig;;F;DA 17-295838;2017-08-24;;Dixie (new name);200;2017-10-08;Tan & White;;;Adult;HOLDING STRAY;Sold;ACO 21 & 26
28456;Guinea Pig;;F;DA 17-306498;2017-08-25;;Queenie (new name);ISO;2017-11-01;Taupe & White;;;Adult;OTHER;Sold;21
28458;Cat - DSH;;F;;2017-08-26;;Betty;100;2017-09-27;Black;;;Adult;BROUGHT-IN;Transferred;21
28461;French Bulldog;;M;RHF;2017-08-27;;Tank;400;2017-08-27;Tan;;;Adult;HOLDING STRAY;Ride Home Free;41
28463;Husky;;F;DI 17-275147 -MA;2017-08-28;;Saiorse;200;2017-08-28;Red & White;;;Young Adult;HOLDING STRAY;Redeemed;41
28464;Yorkshire Terrier;;M/N;DI 17-275511 AK;2017-08-29;;Dau Dau;200;2017-08-29;Silver and tan;;;Senior;HOLDING STRAY;Redeemed;12
28465;Pigeon;;X;;2017-08-29;;;100;2017-09-10;Grey/Purple/Green/Black;;;Adult;HOLDING STRAY;Escaped;21
28470;Pitbull/Heeler X;;M;DI 17-287185;2017-08-31;;Zeus;200;2017-09-22;Brown & white;;;Adult;HOLDING STRAY;Redeemed;11
28471;Labrador;;M/N;DI 17-278235 DB;2017-08-31;;Leo;200;2017-08-31;Golden;;;Young Adult;HOLDING STRAY;Redeemed;37
28474;Brittany Spaniel;;M/N;DI 17-278990 DB;2017-09-02;;Tucker;200;2017-09-02;Red/White;;;Adult;HOLDING STRAY;Redeemed;21
28475;Germ. Shepherd;;M;DI 17-279016;2017-09-02;;Krona;200;2017-09-02;Golden;;;Puppy;BROUGHT-IN;Redeemed;Anna
28477;Toy Poodle;;F;RHF;2017-09-03;;Roxy;400;2017-09-03;Apricot;;;Adult;HOLDING STRAY;Ride Home Free;41
28478;Havanese;;M/N;n/c-BC;2017-09-03;;Gizmo;400;2017-09-03;Black;;;Adult;HOLDING STRAY;Ride Home Free;41
28480;Chihuahua;;M;n/a;2017-09-04;;Axel;200;2017-09-07;Brown/sable;;;Adult;POLICE-NIGHT;Redeemed;42
28481;Rat;;F;n/a;2017-09-05;;Snitch;200;2017-09-07;White & Tan;;;Adult;POLICE-NIGHT;Redeemed;12
28484;Border Collie X;;M;DI 17-279994 DB;2017-09-05;;Walnut;200;2017-09-05;Black & White;;;Young Adult;HOLDING STRAY;Redeemed;41
28485;Labrador;;M;RHF-n/c;2017-09-07;;Chuckie;400;2017-09-07;Liver;;;Senior;HOLDING STRAY;Ride Home Free;11
28495;Jack Russell Terrier;;F;DI 17-281652 DB;2017-09-09;;Bella;200;2017-09-09;White;;;Senior;HOLDING STRAY;Redeemed;11
28497;Kelpie X;;F/S;n/a;2017-09-09;;Hildie;400;2017-09-09;Black & Tan;;;Adult;BROUGHT-IN;Ride Home Free;
28499;Brittany Spaniel;;F;DI 17-281895 -MA;2017-09-10;;Ruby;200;2017-09-10;Red / White;;;Adult;HOLDING STRAY;Redeemed;41
28500;Labrador;;F/S;n/c;2017-09-10;;Daisy;400;2017-09-11;Yellow;;;Adult;HOLDING STRAY;Ride Home Free;41
28501;Pomeranian;;M/N;17-282856 DI;2017-09-11;;Rambo;200;2017-09-12;Golden;;;Young Adult;HOLDING STRAY;Redeemed;42
28502;Maltese;;F/S;DI 17-282806 AK;2017-09-12;;Meera;200;2017-09-12;White;;;Adult;HOLDING STRAY;Redeemed;11
28505;Shiba Inu;;F;DI 17-284173;2017-09-13;;Coffee;200;2017-09-15;Golden;;;Adult;HOLDING STRAY;Redeemed;ACO 21
28506;Terrier X;;F;DI 17-283737;2017-09-13;;Bella;200;2017-09-14;White;;;Adult;HOLDING STRAY;Redeemed;41
28509;Border Collie;;F/S;DI 17-284233;2017-09-14;;Bea;200;2017-09-15;Black/White;;;Adult;HOLDING STRAY;Redeemed;21
28512;Schipperke;;M;n/c;2017-09-15;;Puck;400;2017-09-15;Black;;;Adult;HOLDING STRAY;Ride Home Free;32
28517;Golden Retriever;;F;DI 17-284567;2017-09-16;;Friday;200;2017-09-17;Golden;;;;HOLDING STRAY;Redeemed;23
28518;Love Bird - Peach Face;;X;DA 17-286693 AK;2017-09-16;;;200;2017-09-21;a little smaller;;;;HOLDING STRAY;Sold;23
28530;Rabbit;;M/N;DA 18-496384 DB;2017-09-18;;Rory (new name);200;2018-01-03;Tortishell;;;Young Adult;HOLDING STRAY;Sold;12
28533;Malamute;;M;17-285399 DI;2017-09-18;;Lafite;200;2017-09-18;Brown;;;Adult;HOLDING STRAY;Redeemed;ACO 43
28538;Great Dane;;M/N;DI 17-286231 AK;2017-09-20;;Rudy;200;2017-09-20;Black and White;;;Adult;HOLDING STRAY;Redeemed;12
28539;Love Bird;;X;DA 17-286693 AK;2017-09-16;;;200;2017-09-21;Green, Yellow, Peach;;;Adult;HOLDING STRAY;Sold;BM 23
28540;Golden Retriever;;M;DI 17-286744;2017-09-20;;Lions;200;2017-09-21;Golden;;;Young Adult;HOLDING STRAY;Redeemed;21
28541;Labrador;;F;n/c;2017-09-21;;Roxy;400;2017-09-21;Yellow;;;Senior;HOLDING STRAY;Ride Home Free;26
28545;Pit Bull;;M;DI 17-292674 MA;2017-09-21;;Ash/Cash - Arthur (new name);200;2017-10-01;Grey/White;;;Adult;HOLDING STRAY;Redeemed;21
28555;Shih Tzu;;M;17-287825;2017-09-24;;Asher;200;2017-09-24;White;;;Adult;HOLDING STRAY;Redeemed;42
28556;Border Collie / Husky X;;F;DI 17-289600 DB;2017-09-24;;Honeybee;200;2017-09-28;Brown / White;;;Young Adult;HOLDING STRAY;Redeemed;41
28558;Shih Tzu;;M/N;DI 17-289485 AK;2017-09-27;;Sully;200;2017-09-28;White;;;Senior;HOLDING STRAY;Redeemed;26
28559;Rabbit;;F/S;DA 17-297860 -MA;2017-09-28;;Pansy (new name);200;2017-10-13;Tortishell;;;Adult;BROUGHT-IN;Sold;
28560;Husky/Border Collie X;;F;n/c;2017-09-28;;Cheetah;200;2017-09-29;White & Black;;;Adult;POLICE-NIGHT;Redeemed;23
28563;Pomeranian;;F;DI 17-289597 DB;2017-09-28;;Mia;200;2017-09-28;Golden;;;Adult;HOLDING STRAY;Redeemed;21
28564;Budgie;;M;;2017-09-28;;Milo;100;2017-10-23;Green/Yellow;;;Adult;HOLDING STRAY;Transferred;21
28566;Rabbit;;F/S;DA 17-311286 DB;2017-09-30;;Harvest (new name);200;2017-11-17;Grey;;;Adult;HOLDING STRAY;Sold;23
28569;Golden Retriever/Bernese;;F/S;RHF-n/c AK;2017-09-30;;Cali;400;2017-10-01;Golden/White with freckles;;;Adult;HOLDING STRAY;Ride Home Free;21
28572;Labrador;;F/S;DI 17-292636;2017-10-01;;Bella Rose;200;2017-10-01;Brown;;;Adult;HOLDING STRAY;Redeemed;42
28573;Yorkshire Terrier;;F;di 17-294175 AK;2017-10-01;;Candy;200;2017-10-04;Brown & Tan;;;Senior;HOLDING STRAY;Redeemed;ACO 43
28577;Rat, Fancy x 2 Female;;F;DA 18-508876;2017-10-01;;Disney Princesses;200;2018-01-29;White & Grey;;;Adult;BROUGHT-IN;Sold;
28578;Miniature Pinscher;;M;DI 17-293263;2017-10-02;;Milo;200;2017-10-02;Black;;;Adult;HOLDING STRAY;Redeemed;26
28586;Canary;;X;;2017-10-04;;Odie;100;2017-10-23;Yellow;;;Adult;HOLDING STRAY;Transferred;12
28588;Tibetan Mastiff;;F;n/a;2017-10-04;;Shirley;200;2017-10-04;Black & Tan;;;Adult;POLICE-DAY;Redeemed;26
28589;Sharpei/Shepherd X;;F/S;DI 17-294720 DB;2017-10-05;;Lotus;200;2017-10-05;Tan & Black;;;Adult;HOLDING STRAY;Redeemed;21
28592;Guinea Pig;;M;n/a;2017-10-05;;Angel;200;2017-10-05;White & Brown;;;Adult;HOLDING STRAY;Redeemed;23
28593;Guinea Pig;;M;n/a;2017-10-05;;Fluffy;200;2017-10-05;Black & brown & white;;;Adult;HOLDING STRAY;Redeemed;23
28595;Pomeranian;;F;DI 17-295492 DB;2017-10-06;;Mia;200;2017-10-07;Tan;;;Adult;HOLDING STRAY;Redeemed;21
28596;Shepherd X;;F;DI 17-295848;2017-10-07;;Mishka;200;2017-10-08;Brown;;;Adult;BROUGHT-IN;Redeemed;3
28598;Shih Tzu;;F;DI 17-295852;2017-10-08;;Shonal;200;2017-10-08;Grey;;;Adult;HOLDING STRAY;Redeemed;41
28602;Cat - DSH;;F/S;;2017-10-10;;Snowball;100;2017-10-17;White;;;Senior;POLICE-DAY;Transferred;11
28603;Brittany Spaniel;;F;17-297083 DI;2017-10-11;;Ruby;200;2017-10-11;White & Red;;;Adult;HOLDING STRAY;Redeemed;23
28605;Guinea Pig, Newborn;;M;n/c;2017-10-12;;Cannoli (new name);200;2017-11-15;Tan & White;;;Puppy;OTHER;Sold;
28614;Golden Retriever;;M/N;n/c - RHF;2017-10-14;;Softie;400;2017-10-14;White;;;Adult;BROUGHT-IN;Ride Home Free;
28616;Parrotlette;;X;;2017-10-15;;;100;2017-10-23;Yellow/Green/Purple;;;;BROUGHT-IN;Transferred;Anna
28618;Akita;;M/N;DI 17-299417 AK;2017-10-17;;Dante;200;2017-10-17;White;;;Adult;HOLDING STRAY;Redeemed;28
28622;Pomeranian X;;F;17-301958DIAK;2017-10-18;;Foxy;200;2017-10-24;Tan & Black;;;Adult;HOLDING STRAY;Redeemed;41
28625;Siberian Husky;2017-11-03;F/S;DA 17-307254 DB;2017-10-19;;Kesha (new name) Aurora now;200;2017-11-03;White & Black;Yellow;;Adult;BROUGHT-IN;Sold;
28628;Germ. Shepherd;;M;DI 17-301543;2017-10-22;;Rocky;200;2017-10-23;Brown;;;Adult;HOLDING STRAY;Redeemed;ACO 43
28638;Aust. Shepherd/Border Collie X;;F/S;n/a;2017-10-25;;Keira;400;2017-10-26;Black & Tri colour;;;Senior;HOLDING STRAY;Ride Home Free;ACO 40
28640;Lab X;;F/S;DA 18-269257;2017-10-26;;Jasmine (Jazzy);200;2018-05-25;Tan w/white;Green;;Senior;POLICE-NIGHT;Sold;3
28646;Rat, Wild;;X;;2017-10-27;;;100;2017-10-27;Black;;;Adult;HOLDING STRAY;Passed Away;
28648;Shiba Inu;;F/S;DI 17-303037;2017-10-27;;Abby;200;2017-10-28;Golden;;;Adult;HOLDING STRAY;Redeemed;40
28661;Great Pyrenees;;M;DI 17-305145 AK;2017-10-30;;Strider;200;2017-10-31;White;;;Adult;BROUGHT-IN;Redeemed;
28670;Leonberger/Germ. Shep X;;F;DI 17-311122 DB;2017-11-03;;Zoey;200;2017-11-16;Brown & black;;;Puppy;HOLDING STRAY;Redeemed;32
28679;Terrier X;;F;DI 17-307822;2017-11-05;;Emily;200;2017-11-05;Brown;;;Adult;HOLDING STRAY;Redeemed;26
28683;Husky X;;F;DI 17-308585 AK;2017-11-07;;Mishka;200;2017-11-07;Brown/White/Tan;;;Adult;BROUGHT-IN;Redeemed;21
28684;Rottweiler;;F;;2017-11-07;;Lucy;200;2017-11-29;Black/brown;;;Young Adult;SEIZED;Redeemed;11
28687;Bernese Mtn Dog/Husky X;;M/N;DI 17-308932 DB;2017-11-08;;Rufio;200;2017-11-08;Black/white/brown;;;Adult;HOLDING STRAY;Redeemed;40
28689;Husky X;;F/S;DI 17-309383 AK;2017-11-08;;Lexi;200;2017-11-09;White;;;Adult;HOLDING STRAY;Redeemed;28
28693;Pit X;;F/S;DI 17-312593 DB;2017-11-11;;Roxy;200;2017-11-22;Brown & White;;;Adult;HOLDING STRAY;Redeemed;28
28694;Germ. Shepherd;;M;DI 17-310090 AK;2017-11-12;;Rocky;200;2017-11-13;Black;;;Young Adult;HOLDING STRAY;Redeemed;ACO34
28697;Husky;;F;DI 17-311127 DB;2017-11-13;;Mishka;200;2017-11-16;Brown & white;;;Adult;BROUGHT-IN;Redeemed;
28706;Springer Spaniel;;F;RHF - n/c;2017-11-15;;Orri;400;2017-11-15;White & black;;;Senior;HOLDING STRAY;Ride Home Free;ACO34
28710;Cockapoo;;M/N;DI 17-312591 AK;2017-11-16;;Louie;200;2017-11-22;Golden & White;;;Adult;HOLDING STRAY;Redeemed;28
28712;Miniature Poodle;;F/S;DI 17-311522 DB;2017-11-17;;Izzy;200;2017-11-18;White;;;Senior;HOLDING STRAY;Redeemed;40
28715;Chow Chow;;M;DI 17-311622 AK;2017-11-18;;Thunder;200;2017-11-19;Brown & black;;;Adult;HOLDING STRAY;Redeemed;32
28718;Maltese;;F;DI 17-311924 AK;2017-11-20;;Koochooloo;200;2017-11-20;White;;;Senior;HOLDING STRAY;Redeemed;12
28722;Shepherd/Husky X;;F;DI 17-313029 DB;2017-11-22;;Mishka;200;2017-11-24;Brown, Black, Tan & White;;;Adult;BROUGHT-IN;Redeemed;
28727;Shih Tzu;;M/N;;2017-11-24;;Charlie (new name);100;2017-12-06;White;green;;Adult;HOLDING STRAY;Passed Away;ACO 14
